underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
SPY,2023-08-25,SPY,2025-01-17,480.000,C,25.8900,26.7600,24.0800,26.1900,69,1,24.5000,1,28.9300,440.7800,440.8000,0.0000,440.7900,0.1562,0.4814,0.0050,-0.0273,2.0418,2.5651,10,24.0000,1,28.5000,439.9400,439.9500,25.8129,2947,
SPY,2023-08-25,SPY,2025-01-17,480.000,P,0.0000,0.0000,0.0000,0.0000,0,20,42.5000,2,47.5000,440.7800,440.8000,0.0000,440.7900,0.1517,-0.6942,0.0088,-0.0468,1.5785,-1.5677,10,43.5000,1,48.0000,439.9400,439.9500,0.0000,87,
SPY,2023-08-25,SPY,2025-01-17,485.000,C,23.8700,23.8700,23.2800,23.2800,4,11,22.0000,2,27.0000,440.7800,440.8000,0.0000,440.7900,0.1542,0.4578,0.0050,-0.0271,2.0328,2.4499,11,21.5000,1,26.0000,439.9400,439.9500,23.5250,859,
SPY,2023-08-25,SPY,2025-01-17,485.000,P,0.0000,0.0000,0.0000,0.0000,0,1,46.0000,1,51.0000,440.7800,440.8000,0.0000,440.7900,0.1500,-0.7396,0.0090,-0.0472,1.4235,-1.4127,10,46.5000,1,51.0000,439.9400,439.9500,0.0000,52,
SPY,2023-08-25,SPY,2025-01-17,490.000,C,21.2800,22.2000,20.1200,22.2000,14,2,19.5000,2,24.5000,440.7800,440.8000,0.0000,440.7900,0.1506,0.4319,0.0051,-0.0265,2.0150,2.3265,10,19.5000,1,23.5000,439.9400,439.9500,21.2321,771,
SPY,2023-08-25,SPY,2025-01-17,490.000,P,0.0000,0.0000,0.0000,0.0000,0,12,49.5000,2,54.5000,440.7800,440.8000,0.0000,440.7900,0.1459,-0.7965,0.0090,-0.0455,1.2077,-1.2150,10,50.0000,200,54.5000,439.9400,439.9500,0.0000,12,
SPY,2023-08-25,SPY,2025-01-17,495.000,C,19.2200,19.5400,18.7900,18.7900,4,11,17.5000,2,22.5000,440.7800,440.8000,0.0000,440.7900,0.1485,0.4079,0.0051,-0.0260,1.9921,2.2089,11,17.0000,1,21.5000,439.9400,439.9500,19.1200,473,
SPY,2023-08-25,SPY,2025-01-17,495.000,P,0.0000,0.0000,0.0000,0.0000,0,2,53.5000,2,58.5000,440.7800,440.8000,0.0000,440.7900,0.1442,-0.8411,0.0085,-0.0406,1.0095,-1.0610,10,54.0000,200,58.5000,439.9400,439.9500,0.0000,20,
SPY,2023-08-25,SPY,2025-01-17,500.000,C,17.4200,18.0000,16.5600,17.5000,15,2,17.5000,1,19.8600,440.7800,440.8000,0.0000,440.7900,0.1495,0.3871,0.0050,-0.0260,1.9653,2.0983,1,15.7500,1,19.5000,439.9400,439.9500,17.1360,3671,
SPY,2023-08-25,SPY,2025-01-17,500.000,P,0.0000,0.0000,0.0000,0.0000,0,10,57.5000,10,62.5000,440.7800,440.8000,0.0000,440.7900,0.1378,-0.9021,0.0070,-0.0267,0.6788,-0.7133,10,58.0000,201,63.0000,439.9400,439.9500,0.0000,200,
SPY,2023-08-25,SPY,2025-01-17,505.000,C,15.3200,16.0000,14.3700,16.0000,223,20,14.9400,2,18.5000,440.7800,440.8000,0.0000,440.7900,0.1469,0.3620,0.0050,-0.0251,1.9262,1.9723,11,13.0000,10,18.0000,439.9400,439.9500,14.8948,865,
SPY,2023-08-25,SPY,2025-01-17,505.000,P,0.0000,0.0000,0.0000,0.0000,0,10,62.0000,10,67.0000,440.7800,440.8000,0.0000,440.7900,0.1315,-0.9507,0.0048,-0.0096,0.3728,-0.4659,201,63.0000,201,68.0000,439.9400,439.9500,0.0000,9,
SPY,2023-08-25,SPY,2025-01-17,510.000,C,13.6800,13.8700,13.0000,13.5300,217,1,12.0000,11,16.5000,440.7800,440.8000,0.0000,440.7900,0.1407,0.3318,0.0051,-0.0235,1.8697,1.8236,11,11.5000,10,16.5000,439.9400,439.9500,13.7558,1222,
SPY,2023-08-25,SPY,2025-01-17,510.000,P,0.0000,0.0000,0.0000,0.0000,0,1,67.0400,10,72.0000,440.7800,440.8000,0.0000,440.7900,0.1404,-0.9451,0.0049,-0.0126,0.4245,-0.4840,201,67.5000,201,72.5000,439.9400,439.9500,0.0000,1,
SPY,2023-08-25,SPY,2025-01-17,515.000,C,12.2000,12.8100,11.1300,12.4700,232,1,10.5000,11,15.0000,440.7800,440.8000,0.0000,440.7900,0.1391,0.3082,0.0050,-0.0226,1.8155,1.6985,11,10.0000,10,15.0000,439.9400,439.9500,12.1557,2387,
SPY,2023-08-25,SPY,2025-01-17,515.000,P,0.0000,0.0000,0.0000,0.0000,0,200,72.0300,201,76.5000,440.7800,440.8000,0.0000,440.7900,0.1356,-0.9767,0.0033,0.0000,0.2140,-0.3497,201,72.5000,201,77.5000,439.9400,439.9500,0.0000,13,
SPY,2023-08-25,SPY,2025-01-17,520.000,C,10.8000,12.3000,10.3700,11.0500,47,20,10.6500,2,11.6900,440.7800,440.8000,0.0000,440.7900,0.1365,0.2829,0.0049,-0.0214,1.7503,1.5677,20,9.9800,2,11.9100,439.9400,439.9500,10.9209,3143,
SPY,2023-08-25,SPY,2025-01-17,520.000,P,0.0000,0.0000,0.0000,0.0000,0,201,76.5000,201,81.5000,440.7800,440.8000,0.0000,440.7900,0.1404,-0.9802,0.0030,0.0000,0.1987,-0.0461,201,77.5000,201,82.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,525.000,C,9.5100,9.5300,8.7400,9.0300,28,1,7.5000,1,10.5000,440.7800,440.8000,0.0000,440.7900,0.1294,0.2494,0.0048,-0.0192,1.6496,1.3922,1,7.5000,1,10.5000,439.9400,439.9500,9.4275,685,
SPY,2023-08-25,SPY,2025-01-17,525.000,P,0.0000,0.0000,0.0000,0.0000,0,201,81.5000,201,86.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8490,0.0057,-0.0452,0.9926,-1.2510,201,82.5000,201,87.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,530.000,C,8.3500,8.5700,7.9900,8.4700,6014,12,6.5600,1,9.2500,440.7800,440.8000,0.0000,440.7900,0.1307,0.2331,0.0046,-0.0187,1.5934,1.3025,12,7.5000,2,9.2800,439.9400,439.9500,8.3200,1260,
SPY,2023-08-25,SPY,2025-01-17,530.000,P,0.0000,0.0000,0.0000,0.0000,0,10,86.5000,201,91.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8523,0.0054,-0.0454,0.9757,-1.2715,201,87.5000,201,92.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,535.000,C,7.3100,7.5000,7.0000,7.5000,5,1,7.5000,2,10.0000,440.7800,440.8000,0.0000,440.7900,0.1390,0.2320,0.0043,-0.0199,1.5878,1.2892,1,7.0000,10,10.0000,439.9400,439.9500,7.2660,380,
SPY,2023-08-25,SPY,2025-01-17,535.000,P,0.0000,0.0000,0.0000,0.0000,0,201,91.5000,201,96.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8553,0.0052,-0.0455,0.9608,-1.2905,201,92.5000,201,97.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,540.000,C,6.1900,6.1900,6.0500,6.0500,2,2,6.3200,1,7.2800,440.7800,440.8000,0.0000,440.7900,0.1312,0.1988,0.0042,-0.0172,1.4619,1.1134,1,4.5000,10,9.0000,439.9400,439.9500,6.1200,404,
SPY,2023-08-25,SPY,2025-01-17,540.000,P,0.0000,0.0000,0.0000,0.0000,0,201,96.5000,201,101.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8581,0.0049,-0.0456,0.9487,-1.3057,201,97.5000,201,102.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,545.000,C,5.4800,6.3000,5.4300,6.3000,4,11,3.5000,11,8.0000,440.7800,440.8000,0.0000,440.7900,0.1285,0.1768,0.0039,-0.0157,1.3664,0.9945,1,3.5000,10,8.0000,439.9400,439.9500,5.8750,402,
SPY,2023-08-25,SPY,2025-01-17,545.000,P,0.0000,0.0000,0.0000,0.0000,0,201,101.5000,201,106.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8618,0.0047,-0.0455,0.9335,-1.3187,201,102.5000,201,107.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,550.000,C,4.8600,4.8600,4.5000,4.5000,11,1,4.2000,1,5.9600,440.7800,440.8000,0.0000,440.7900,0.1280,0.1607,0.0037,-0.0148,1.2909,0.9051,1,4.2000,1,6.0000,439.9400,439.9500,4.6700,1211,
SPY,2023-08-25,SPY,2025-01-17,550.000,P,0.0000,0.0000,0.0000,0.0000,0,1,106.5300,201,111.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8630,0.0045,-0.0458,0.9299,-1.3363,201,107.5000,201,112.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,555.000,C,4.8200,4.8500,4.8200,4.8500,2,1,3.0000,306,7.0000,440.7800,440.8000,0.0000,440.7900,0.1320,0.1551,0.0035,-0.0149,1.2615,0.8712,1,3.0000,222,7.0000,439.9400,439.9500,4.8350,90,
SPY,2023-08-25,SPY,2025-01-17,555.000,P,0.0000,0.0000,0.0000,0.0000,0,201,111.5000,201,116.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8657,0.0044,-0.0458,0.9204,-1.3557,201,112.5000,201,117.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,560.000,C,3.6000,3.6000,3.5000,3.5000,2,388,1.5000,11,5.0900,440.7800,440.8000,0.0000,440.7900,0.1209,0.1181,0.0032,-0.0113,1.0641,0.6702,222,1.5000,10,6.0000,439.9400,439.9500,3.5500,80,
SPY,2023-08-25,SPY,2025-01-17,560.000,P,0.0000,0.0000,0.0000,0.0000,0,201,116.5000,201,121.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8683,0.0042,-0.0457,0.9112,-1.3699,201,117.5000,201,122.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,565.000,C,3.0300,3.0300,2.9900,2.9900,2,11,1.5000,11,6.0000,440.7800,440.8000,0.0000,440.7900,0.1296,0.1245,0.0031,-0.0126,1.0977,0.7029,224,1.0000,211,5.5000,439.9400,439.9500,3.0100,283,
SPY,2023-08-25,SPY,2025-01-17,565.000,P,0.0000,0.0000,0.0000,0.0000,0,201,121.5000,201,126.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8702,0.0041,-0.0458,0.9050,-1.3813,201,122.5000,201,127.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,570.000,C,2.6400,2.8200,2.6400,2.7200,4,11,1.0000,1,4.4000,440.7800,440.8000,0.0000,440.7900,0.1227,0.0991,0.0028,-0.0102,0.9448,0.5627,286,0.5000,1,4.4000,439.9400,439.9500,2.7500,77,
SPY,2023-08-25,SPY,2025-01-17,570.000,P,0.0000,0.0000,0.0000,0.0000,0,1,126.5400,201,131.5000,440.7800,440.8000,0.0000,440.7900,0.2035,-0.9711,0.0028,-0.0011,0.2386,-0.4001,201,127.5000,201,132.5000,439.9400,439.9500,0.0000,1,
SPY,2023-08-25,SPY,2025-01-17,575.000,C,0.0000,0.0000,0.0000,0.0000,0,11,0.5000,29,5.0000,440.7800,440.8000,0.0000,440.7900,0.1272,0.0979,0.0027,-0.0104,0.9346,0.5542,229,0.1500,211,5.0000,439.9400,439.9500,0.0000,223,
SPY,2023-08-25,SPY,2025-01-17,575.000,P,0.0000,0.0000,0.0000,0.0000,0,201,131.5000,10,136.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8735,0.0038,-0.0459,0.8919,-1.3926,201,132.5000,201,137.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,580.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,201,5.0000,440.7800,440.8000,0.0000,440.7900,0.1280,0.0899,0.0025,-0.0099,0.8818,0.5093,0,0.0000,211,5.0000,439.9400,439.9500,0.0000,50,
SPY,2023-08-25,SPY,2025-01-17,580.000,P,0.0000,0.0000,0.0000,0.0000,0,201,136.5000,201,141.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8751,0.0037,-0.0459,0.8850,-1.4026,201,137.5000,201,142.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,585.000,C,0.0000,0.0000,0.0000,0.0000,0,1,0.0500,11,5.0000,440.7800,440.8000,0.0000,440.7900,0.1321,0.0885,0.0024,-0.0101,0.8705,0.5000,234,0.0500,235,5.0000,439.9400,439.9500,0.0000,648,
SPY,2023-08-25,SPY,2025-01-17,585.000,P,0.0000,0.0000,0.0000,0.0000,0,200,141.5300,10,146.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8755,0.0036,-0.0463,0.8820,-1.4200,201,142.5000,201,147.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,590.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,10,5.0000,440.7800,440.8000,0.0000,440.7900,0.1354,0.0861,0.0023,-0.0101,0.8523,0.4851,0,0.0000,211,5.0000,439.9400,439.9500,0.0000,117,
SPY,2023-08-25,SPY,2025-01-17,590.000,P,0.0000,0.0000,0.0000,0.0000,0,201,146.5000,10,151.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8774,0.0035,-0.0461,0.8740,-1.4342,201,147.5000,201,152.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,595.000,C,0.0000,0.0000,0.0000,0.0000,0,1,1.0000,10,5.0000,440.7800,440.8000,0.0000,440.7900,0.1452,0.0950,0.0023,-0.0116,0.9087,0.5323,1,1.0000,211,5.0000,439.9400,439.9500,0.0000,41,
SPY,2023-08-25,SPY,2025-01-17,595.000,P,0.0000,0.0000,0.0000,0.0000,0,201,151.5000,10,156.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8786,0.0034,-0.0462,0.8681,-1.4488,201,152.5000,201,157.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,600.000,C,1.5000,1.5000,1.2000,1.2000,5,4,1.2000,1,1.7400,440.7800,440.8000,0.0000,440.7900,0.1273,0.0577,0.0018,-0.0070,0.6423,0.3272,4,1.2000,10,1.7500,439.9400,439.9500,1.3360,1627,
SPY,2023-08-25,SPY,2025-01-17,600.000,P,0.0000,0.0000,0.0000,0.0000,0,201,156.5000,10,161.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8803,0.0033,-0.0460,0.8611,-1.4627,201,157.5000,201,162.5000,439.9400,439.9500,0.0000,2,
SPY,2023-08-25,SPY,2025-01-17,605.000,C,0.0000,0.0000,0.0000,0.0000,0,6,0.0500,2,4.8000,440.7800,440.8000,0.0000,440.7900,0.1451,0.0795,0.0020,-0.0102,0.8018,0.4456,6,0.0500,200,4.8000,439.9400,439.9500,0.0000,45,
SPY,2023-08-25,SPY,2025-01-17,605.000,P,0.0000,0.0000,0.0000,0.0000,0,1,162.0000,10,166.5000,440.7800,440.8000,0.0000,440.7900,0.2408,-0.9701,0.0026,-0.0012,0.2681,-0.2502,201,162.5000,201,167.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,610.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,10,5.0000,440.7800,440.8000,0.0000,440.7900,0.1496,0.0797,0.0019,-0.0105,0.8012,0.4453,0,0.0000,211,5.0000,439.9400,439.9500,0.0000,10,
SPY,2023-08-25,SPY,2025-01-17,610.000,P,0.0000,0.0000,0.0000,0.0000,0,2,166.5000,2,171.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8818,0.0031,-0.0463,0.8560,-1.4925,201,167.5000,201,172.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,615.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1,2.4900,440.7800,440.8000,0.0000,440.7900,0.1327,0.0484,0.0015,-0.0063,0.5615,0.2742,0,0.0000,200,2.4900,439.9400,439.9500,0.0000,83,
SPY,2023-08-25,SPY,2025-01-17,615.000,P,0.0000,0.0000,0.0000,0.0000,0,2,171.5000,2,176.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8828,0.0030,-0.0463,0.8525,-1.5088,201,172.5000,201,177.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,620.000,C,0.0000,0.0000,0.0000,0.0000,0,150,0.0100,2,1.2000,440.7800,440.8000,0.0000,440.7900,0.1201,0.0281,0.0010,-0.0037,0.3756,0.1602,1,0.5000,2,1.2000,439.9400,439.9500,0.0000,828,
SPY,2023-08-25,SPY,2025-01-17,620.000,P,0.0000,0.0000,0.0000,0.0000,0,201,176.5000,10,181.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8847,0.0030,-0.0459,0.8466,-1.5237,201,177.5000,201,182.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,625.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,10,5.0000,440.7800,440.8000,0.0000,440.7900,0.1596,0.0757,0.0017,-0.0108,0.7691,0.4213,0,0.0000,211,5.0000,439.9400,439.9500,0.0000,11,
SPY,2023-08-25,SPY,2025-01-17,625.000,P,0.0000,0.0000,0.0000,0.0000,0,1,181.5000,1,186.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8847,0.0029,-0.0463,0.8459,-1.5377,201,182.5000,201,187.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,630.000,C,0.0000,0.0000,0.0000,0.0000,0,1,0.0100,107,5.0000,440.7800,440.8000,0.0000,440.7900,0.1630,0.0746,0.0017,-0.0109,0.7602,0.4146,1,0.0100,211,5.0000,439.9400,439.9500,0.0000,5,
SPY,2023-08-25,SPY,2025-01-17,630.000,P,0.0000,0.0000,0.0000,0.0000,0,2,186.5000,2,191.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8856,0.0028,-0.0463,0.8433,-1.5510,201,187.5000,201,192.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,635.000,C,0.0000,0.0000,0.0000,0.0000,0,100,0.0100,10,5.0000,440.7800,440.8000,0.0000,440.7900,0.1662,0.0735,0.0016,-0.0110,0.7510,0.4077,100,0.0100,211,5.0000,439.9400,439.9500,0.0000,34,
SPY,2023-08-25,SPY,2025-01-17,635.000,P,0.0000,0.0000,0.0000,0.0000,0,1,191.5000,1,196.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8864,0.0028,-0.0462,0.8408,-1.5627,201,192.5000,201,197.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,640.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,10,5.0000,440.7800,440.8000,0.0000,440.7900,0.1693,0.0723,0.0016,-0.0111,0.7415,0.4006,0,0.0000,211,5.0000,439.9400,439.9500,0.0000,1,
SPY,2023-08-25,SPY,2025-01-17,640.000,P,0.0000,0.0000,0.0000,0.0000,0,2,196.5000,2,201.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8872,0.0027,-0.0462,0.8378,-1.5769,201,197.5000,201,202.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,645.000,C,0.0000,0.0000,0.0000,0.0000,0,1,0.1000,11,4.0000,440.7800,440.8000,0.0000,440.7900,0.1656,0.0622,0.0014,-0.0096,0.6649,0.3452,1,0.1000,200,4.0000,439.9400,439.9500,0.0000,16,
SPY,2023-08-25,SPY,2025-01-17,645.000,P,0.0000,0.0000,0.0000,0.0000,0,10,201.5000,10,206.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8880,0.0027,-0.0462,0.8351,-1.5895,201,202.5000,201,207.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,650.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,292,5.0000,440.7800,440.8000,0.0000,440.7900,0.1756,0.0703,0.0015,-0.0112,0.7249,0.3882,0,0.0000,211,5.0000,439.9400,439.9500,0.0000,41,
SPY,2023-08-25,SPY,2025-01-17,650.000,P,0.0000,0.0000,0.0000,0.0000,0,2,206.5000,2,211.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8887,0.0026,-0.0462,0.8322,-1.5989,201,207.5000,201,212.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,655.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,11,5.0000,440.7800,440.8000,0.0000,440.7900,0.1787,0.0693,0.0015,-0.0113,0.7171,0.3824,0,0.0000,211,5.0000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,655.000,P,0.0000,0.0000,0.0000,0.0000,0,10,211.5000,10,216.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8894,0.0026,-0.0461,0.8293,-1.6040,201,212.5000,201,217.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,660.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,11,5.0000,440.7800,440.8000,0.0000,440.7900,0.1817,0.0684,0.0014,-0.0114,0.7095,0.3768,0,0.0000,211,5.0000,439.9400,439.9500,0.0000,7,
SPY,2023-08-25,SPY,2025-01-17,660.000,P,0.0000,0.0000,0.0000,0.0000,0,2,216.5000,2,221.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8900,0.0025,-0.0461,0.8263,-1.6118,201,217.5000,201,222.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,665.000,C,0.0000,0.0000,0.0000,0.0000,0,10,0.0500,11,5.0000,440.7800,440.8000,0.0000,440.7900,0.1851,0.0680,0.0014,-0.0115,0.7057,0.3739,10,0.0500,211,5.0000,439.9400,439.9500,0.0000,13,
SPY,2023-08-25,SPY,2025-01-17,665.000,P,0.0000,0.0000,0.0000,0.0000,0,2,221.5000,2,226.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8906,0.0025,-0.0461,0.8231,-1.6226,201,222.5000,201,227.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,670.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,11,5.0000,440.7800,440.8000,0.0000,440.7900,0.1877,0.0668,0.0013,-0.0115,0.6952,0.3662,0,0.0000,211,5.0000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,670.000,P,0.0000,0.0000,0.0000,0.0000,0,2,226.5000,2,231.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8912,0.0024,-0.0460,0.8191,-1.6363,201,227.5000,201,232.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,675.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,292,5.0000,440.7800,440.8000,0.0000,440.7900,0.1906,0.0660,0.0013,-0.0116,0.6884,0.3612,0,0.0000,211,5.0000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,675.000,P,0.0000,0.0000,0.0000,0.0000,0,2,231.5000,2,236.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8918,0.0024,-0.0460,0.8159,-1.6489,201,232.5000,201,237.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,680.000,C,0.0000,0.0000,0.0000,0.0000,0,1,0.0800,11,0.7500,440.7800,440.8000,0.0000,440.7900,0.1438,0.0174,0.0006,-0.0029,0.2506,0.0977,1,0.0900,200,0.7500,439.9400,439.9500,0.0000,311,
SPY,2023-08-25,SPY,2025-01-17,680.000,P,0.0000,0.0000,0.0000,0.0000,0,1,236.5000,1,241.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8923,0.0024,-0.0459,0.8132,-1.6496,201,237.5000,201,242.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-01-17,685.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,201,5.0000,440.7800,440.8000,0.0000,440.7900,0.1964,0.0644,0.0013,-0.0117,0.6754,0.3518,0,0.0000,211,5.0000,439.9400,439.9500,0.0000,15,
SPY,2023-08-25,SPY,2025-01-17,685.000,P,0.0000,0.0000,0.0000,0.0000,0,2,241.5000,2,246.5000,440.7800,440.8000,0.0000,440.7900,0.0000,-0.8928,0.0023,-0.0459,0.8106,-1.6487,201,242.5000,201,247.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-03-21,180.000,C,0.0000,0.0000,0.0000,0.0000,0,1,266.0000,10,270.0000,440.7800,440.8000,0.0000,440.7900,0.3387,0.9985,0.0001,0.0000,0.0979,2.5968,1,265.0000,10,269.0000,439.9400,439.9500,0.0000,61,
SPY,2023-08-25,SPY,2025-03-21,180.000,P,0.0000,0.0000,0.0000,0.0000,0,11,0.2000,5,2.2500,440.7800,440.8000,0.0000,440.7900,0.3918,-0.0143,0.0002,-0.0064,0.2020,-0.1125,291,0.2000,200,2.2500,439.9400,439.9500,0.0000,191,
SPY,2023-08-25,SPY,2025-03-21,185.000,C,0.0000,0.0000,0.0000,0.0000,0,1,261.0000,10,265.5000,440.7800,440.8000,0.0000,440.7900,0.3118,1.0000,0.0001,0.0000,0.0790,2.6851,1,260.0000,10,264.5000,439.9400,439.9500,0.0000,18,
SPY,2023-08-25,SPY,2025-03-21,185.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1,2.5000,440.7800,440.8000,0.0000,440.7900,0.3828,-0.0149,0.0002,-0.0065,0.2096,-0.1168,0,0.0000,200,2.5000,439.9400,439.9500,0.0000,53,
SPY,2023-08-25,SPY,2025-03-21,190.000,C,0.0000,0.0000,0.0000,0.0000,0,1,256.0000,1,261.0000,440.7800,440.8000,0.0000,440.7900,0.2663,1.0000,0.0000,0.0000,0.0368,2.7778,10,255.0000,10,260.0000,439.9400,439.9500,0.0000,16,
SPY,2023-08-25,SPY,2025-03-21,190.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1,5.0000,440.7800,440.8000,0.0000,440.7900,0.4215,-0.0246,0.0003,-0.0109,0.3169,-0.1983,0,0.0000,201,5.0000,439.9400,439.9500,0.0000,11,
SPY,2023-08-25,SPY,2025-03-21,195.000,C,0.0000,0.0000,0.0000,0.0000,0,2,251.5000,2,256.5000,440.7800,440.8000,0.0000,440.7900,0.2872,1.0000,0.0001,0.0000,0.0672,2.8300,10,250.5000,10,255.5000,439.9400,439.9500,0.0000,0,
SPY,2023-08-25,SPY,2025-03-21,195.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,10,5.0000,440.7800,440.8000,0.0000,440.7900,0.4106,-0.0253,0.0003,-0.0109,0.3244,-0.2022,0,0.0000,201,5.0000,439.9400,439.9500,0.0000,7,
SPY,2023-08-25,SPY,2025-03-21,200.000,C,0.0000,0.0000,0.0000,0.0000,0,10,247.0000,10,252.0000,440.7800,440.8000,0.0000,440.7900,0.2409,1.0000,0.0000,0.0000,0.0257,2.9226,10,246.0000,1,250.5000,439.9400,439.9500,0.0000,82,
